gene_id,gene_symbol,id_type
Or10z1,Or10z1,symbol
Or10x1b,Or10x1b,symbol
Or10x1,Or10x1,symbol
Or6p1,Or6p1,symbol
Or6y1,Or6y1,symbol
Fmn2,Fmn2,symbol
Grem2,Grem2,symbol
Rgs7,Rgs7,symbol
ENSRNOG00000071040,,ensembl
Morf4l1-ps4,Morf4l1-ps4,symbol
Fh,Fh,symbol
Kmo,Kmo,symbol
Chml,Chml,symbol
Opn3,Opn3,symbol
Wdr64,Wdr64,symbol
LOC120096392,LOC120096392,symbol
ENSRNOG00000064024,,ensembl
Exo1,Exo1,symbol
Becn2,Becn2,symbol
Pld5,Pld5,symbol
LOC120096415,LOC120096415,symbol
Cep170,Cep170,symbol
Mir350,Mir350,symbol
ENSRNOG00000066307,,ensembl
Sdccag8,Sdccag8,symbol
Akt3,Akt3,symbol
Rpl30l1,Rpl30l1,symbol
LOC102549740,LOC102549740,symbol
Zbtb18,Zbtb18,symbol
ENSRNOG00000067571,,ensembl
C13h1orf100,C13h1orf100,symbol
Adss,Adss,symbol
Catspere,Catspere,symbol
Desi2,Desi2,symbol
Btf3-ps1,Btf3-ps1,symbol
ENSRNOG00000066591,,ensembl
Hnrnpu,Hnrnpu,symbol
LOC120096462,LOC120096462,symbol
Efcab2,Efcab2,symbol
Kif26b,Kif26b,symbol
Smyd3,Smyd3,symbol
Tfb2m,Tfb2m,symbol
Cnst,Cnst,symbol
AC115369.1,AC115369.1,symbol
Sccpdh,Sccpdh,symbol
Kif28p,Kif28p,symbol
Ahctf1,Ahctf1,symbol
Cdc42bpa,Cdc42bpa,symbol
Coq8a,Coq8a,symbol
Psen2,Psen2,symbol
Itpkb,Itpkb,symbol
Stum,Stum,symbol
LOC120096327,LOC120096327,symbol
Parp1,Parp1,symbol
LOC120096451,LOC120096451,symbol
Lin9,Lin9,symbol
Mixl1,Mixl1,symbol
Acbd3,Acbd3,symbol
H3f3b,H3f3b,symbol
Sde2,Sde2,symbol
Lefty2,Lefty2,symbol
Pycr2,Pycr2,symbol
Lefty1,Lefty1,symbol
Tmem63a,Tmem63a,symbol
Ephx1,Ephx1,symbol
LOC498300,LOC498300,symbol
RGD1564463,RGD1564463,symbol
Nvl,Nvl,symbol
LOC120096457,LOC120096457,symbol
Cnih4,Cnih4,symbol
Wdr26,Wdr26,symbol
Cnih3,Cnih3,symbol
Ccdc121rt,Ccdc121rt,symbol
ENSRNOG00000068762,,ensembl
Dnah14,Dnah14,symbol
Lbr,Lbr,symbol
ENSRNOG00000068613,,ensembl
Enah,Enah,symbol
Srp9,Srp9,symbol
Degs1,Degs1,symbol
Fbxo28,Fbxo28,symbol
Tp53bp2,Tp53bp2,symbol
Capn2,Capn2,symbol
Capn8,Capn8,symbol
ENSRNOG00000064023,,ensembl
Ccdc185,Ccdc185,symbol
Susd4,Susd4,symbol
LOC120096379,LOC120096379,symbol
Tlr5,Tlr5,symbol
Disp1,Disp1,symbol
Brox,Brox,symbol
Aida,Aida,symbol
Mia3,Mia3,symbol
ENSRNOG00000069845,,ensembl
ENSRNOG00000064342,,ensembl
Taf1a,Taf1a,symbol
Hhipl2,Hhipl2,symbol
LOC100912365,LOC100912365,symbol
Dusp10,Dusp10,symbol
Hlx,Hlx,symbol
Mtarc1,Mtarc1,symbol
RGD1310587,RGD1310587,symbol
Mark1,Mark1,symbol
ENSRNOG00000064809,,ensembl
LOC120096209,LOC120096209,symbol
Rab3gap2,Rab3gap2,symbol
Snora36b,Snora36b,symbol
Mir664-2,Mir664-2,symbol
Iars2,Iars2,symbol
Mir194-1,Mir194-1,symbol
Bpnt1,Bpnt1,symbol
U2,U2,symbol
Eprs1,Eprs1,symbol
AABR07022023.1,AABR07022023.1,symbol
Slc30a10,Slc30a10,symbol
Lyplal1,Lyplal1,symbol
LOC120096370,LOC120096370,symbol
Tgfb2,Tgfb2,symbol
LOC120096377,LOC120096377,symbol
Rrp15,Rrp15,symbol
ENSRNOG00000069637,,ensembl
Ddx3y,Ddx3y,symbol
Spata17,Spata17,symbol
Gpatch2,Gpatch2,symbol
ENSRNOG00000064615,,ensembl
ENSRNOG00000071027,,ensembl
LOC120096194,LOC120096194,symbol
ENSRNOG00000069472,,ensembl
Esrrg,Esrrg,symbol
Ush2a,Ush2a,symbol
LOC120096394,LOC120096394,symbol
LOC120096466,LOC120096466,symbol
Kctd3,Kctd3,symbol
AABR07022098.1,AABR07022098.1,symbol
LOC100361993,LOC100361993,symbol
Kcnk2,Kcnk2,symbol
Cenpf,Cenpf,symbol
Ptpn14,Ptpn14,symbol
Smyd2,Smyd2,symbol
LOC498308,LOC498308,symbol
Prox1,Prox1,symbol
Rps6kc1,Rps6kc1,symbol
LOC678708,LOC678708,symbol
Angel2,Angel2,symbol
Vash2,Vash2,symbol
Flvcr1,Flvcr1,symbol
SPATA45,SPATA45,symbol
Tatdn3,Tatdn3,symbol
Nsl1,Nsl1,symbol
Batf3,Batf3,symbol
Garin4,Garin4,symbol
Atf3,Atf3,symbol
LOC102555043,LOC102555043,symbol
LOC102555129,LOC102555129,symbol
Nenf,Nenf,symbol
Pacc1,Pacc1,symbol
Ppp2r5a,Ppp2r5a,symbol
Dtl,Dtl,symbol
Ints7,Ints7,symbol
RGD1560186,RGD1560186,symbol
Lpgat1,Lpgat1,symbol
LOC102555670,LOC102555670,symbol
Nek2l1,Nek2l1,symbol
AABR07022168.1,AABR07022168.1,symbol
Slc30a1,Slc30a1,symbol
ENSRNOG00000063128,,ensembl
ENSRNOG00000068226,,ensembl
Rd3,Rd3,symbol
ENSRNOG00000062858,,ensembl
Traf5,Traf5,symbol
Rcor3,Rcor3,symbol
ENSRNOG00000062982,,ensembl
Kcnh1,Kcnh1,symbol
Hhat,Hhat,symbol
LOC120096441,LOC120096441,symbol
Sertad4,Sertad4,symbol
Syt14,Syt14,symbol
Utp25,Utp25,symbol
Irf6,Irf6,symbol
LOC100125367,LOC100125367,symbol
Traf3ip3,Traf3ip3,symbol
Hsd11b1,Hsd11b1,symbol
LOC120096391,LOC120096391,symbol
ENSRNOG00000064014,,ensembl
G0s2,G0s2,symbol
Lamb3,Lamb3,symbol
Camk1g,Camk1g,symbol
Mir205,Mir205,symbol
Plxna2,Plxna2,symbol
LOC120096389,LOC120096389,symbol
Cd34,Cd34,symbol
ENSRNOG00000064648,,ensembl
Mir29b-3,Mir29b-3,symbol
Mir3556b,Mir3556b,symbol
Cd46,Cd46,symbol
Cr2,Cr2,symbol
LOC120096407,LOC120096407,symbol
ENSRNOG00000066490,,ensembl
LOC100910108,LOC100910108,symbol
LOC102554799,LOC102554799,symbol
Csf2ra,Csf2ra,symbol
Ppp2r3b,Ppp2r3b,symbol
Crlf2,Crlf2,symbol
ENSRNOG00000069417,,ensembl
Vom2r66,Vom2r66,symbol
LOC102554605,LOC102554605,symbol
Vom2r67,Vom2r67,symbol
Vom2r-ps113,Vom2r-ps113,symbol
ENSRNOG00000070530,,ensembl
Vom2r68,Vom2r68,symbol
Vmn2r116l-ps37,Vmn2r116l-ps37,symbol
Vom2r69,Vom2r69,symbol
ENSRNOG00000062706,,ensembl
ENSRNOG00000064595,,ensembl
ENSRNOG00000066410,,ensembl
ENSRNOG00000064100,,ensembl
Vom2r70,Vom2r70,symbol
Vom2r71,Vom2r71,symbol
Vom2r72,Vom2r72,symbol
Tmed11,Tmed11,symbol
Rnf212,Rnf212,symbol
Fgfrl1,Fgfrl1,symbol
Idua,Idua,symbol
Slc26a1,Slc26a1,symbol
Dgkq,Dgkq,symbol
Tmem175,Tmem175,symbol
Gak,Gak,symbol
LOC120096867,LOC120096867,symbol
Pcgf3,Pcgf3,symbol
Slc49a3,Slc49a3,symbol
Atp5me,Atp5me,symbol
Pde6b,Pde6b,symbol
Tmem271,Tmem271,symbol
Pigg,Pigg,symbol
ENSRNOG00000063094,,ensembl
Dr1,Dr1,symbol
Ccdc18,Ccdc18,symbol
Tmed5,Tmed5,symbol
Mtf2,Mtf2,symbol
Dipk1a,Dipk1a,symbol
Rpl5,Rpl5,symbol
Snora66,Snora66,symbol
LOC120096777,LOC120096777,symbol
Snord21,Snord21,symbol
ENSRNOG00000067494,,ensembl
Evi5,Evi5,symbol
LOC108352688,LOC108352688,symbol
Ube2d2b,Ube2d2b,symbol
Gfi1,Gfi1,symbol
Rpap2,Rpap2,symbol
Glmn,Glmn,symbol
C14h1orf146,C14h1orf146,symbol
Btbd8,Btbd8,symbol
Lpcat2b,Lpcat2b,symbol
Ephx4,Ephx4,symbol
Brdt,Brdt,symbol
Tgfbr3,Tgfbr3,symbol
ENSRNOG00000071035,,ensembl
Cdc7,Cdc7,symbol
LOC690138,LOC690138,symbol
Hfm1,Hfm1,symbol
Zfp644,Zfp644,symbol
LOC120096835,LOC120096835,symbol
ENSRNOG00000070225,,ensembl
ENSRNOG00000067702,,ensembl
Barhl2,Barhl2,symbol
ENSRNOG00000070700,,ensembl
Zfp326,Zfp326,symbol
Lrrc8d,Lrrc8d,symbol
ENSRNOG00000068701,,ensembl
Lrrc8c,Lrrc8c,symbol
LOC120096783,LOC120096783,symbol
Lrrc8b,Lrrc8b,symbol
ENSRNOG00000068528,,ensembl
ENSRNOG00000062871,,ensembl
Abcg3l2,Abcg3l2,symbol
Abcg3l4,Abcg3l4,symbol
LOC120096739,LOC120096739,symbol
Gbp6,Gbp6,symbol
ENSRNOG00000066766,Gbp6-ps3,ensembl
ENSRNOG00000067007,Ube2v1l1,ensembl
Gbp6,Gbp6,symbol
Abcg3,Abcg3,symbol
LOC120096745,LOC120096745,symbol
LOC120096854,LOC120096854,symbol
Abcg3l3,Abcg3l3,symbol
LOC100366030,LOC100366030,symbol
LOC108348123,LOC108348123,symbol
Zfp951,Zfp951,symbol
Abcg3l1,Abcg3l1,symbol
Thoc2l,Thoc2l,symbol
Pkd2,Pkd2,symbol
Spp1,Spp1,symbol
Mepe,Mepe,symbol
Ibsp,Ibsp,symbol
Dmp1,Dmp1,symbol
Dspp,Dspp,symbol
Sparcl1,Sparcl1,symbol
Scpppq1,Scpppq1,symbol
Nudt9,Nudt9,symbol
Hsd17b11,Hsd17b11,symbol
Hsd17b13,Hsd17b13,symbol
Klhl8,Klhl8,symbol
ENSRNOG00000066604,,ensembl
Aff1,Aff1,symbol
LOC120096795,LOC120096795,symbol
Aff1-as1,Aff1-as1,symbol
Slc10a6,Slc10a6,symbol
Ptpn13,Ptpn13,symbol
Ndufb4l1,Ndufb4l1,symbol
Mapk10,Mapk10,symbol
LOC120096563,LOC120096563,symbol
ENSRNOG00000068459,,ensembl
Arhgap24,Arhgap24,symbol
LOC102549277,LOC102549277,symbol
AABR07014306.2,AABR07014306.2,symbol
AABR07014306.1,AABR07014306.1,symbol
LOC120096727,LOC120096727,symbol
Wdfy3,Wdfy3,symbol
Cds1,Cds1,symbol
Nkx6-1,Nkx6-1,symbol
LOC120096865,LOC120096865,symbol
Gpat3,Gpat3,symbol
Mrps18c,Mrps18c,symbol
Abraxas1,Abraxas1,symbol
Helq,Helq,symbol
ENSRNOG00000071057,,ensembl
Hpse,Hpse,symbol
ENSRNOG00000070232,,ensembl
Coq2,Coq2,symbol
LOC100363472,LOC100363472,symbol
LOC103693725,LOC103693725,symbol
ENSRNOG00000063814,,ensembl
Plac8,Plac8,symbol
Cops4,Cops4,symbol
LOC102550950,LOC102550950,symbol
Lin54,Lin54,symbol
Sec31a,Sec31a,symbol
ENSRNOG00000069738,,ensembl
ENSRNOG00000067919,,ensembl
ENSRNOG00000069726,,ensembl
Tmem150c,Tmem150c,symbol
Enoph1,Enoph1,symbol
Hnrnpdl,Hnrnpdl,symbol
Hnrnpd,Hnrnpd,symbol
LOC102557303,LOC102557303,symbol
LOC120096741,LOC120096741,symbol
Rasgef1b,Rasgef1b,symbol
Prkg2,Prkg2,symbol
Bmp3,Bmp3,symbol
Cfap299,Cfap299,symbol
LOC120096815,LOC120096815,symbol
Fgf5,Fgf5,symbol
Prdm8,Prdm8,symbol
Antxr2,Antxr2,symbol
LOC120096868,LOC120096868,symbol
Gk2,Gk2,symbol
ENSRNOG00000065078,,ensembl
Naa11,Naa11,symbol
LOC120096760,LOC120096760,symbol
Paqr3,Paqr3,symbol
Bmp2k,Bmp2k,symbol
LOC120096864,LOC120096864,symbol
LOC120096842,LOC120096842,symbol
Anxa3,Anxa3,symbol
Fras1,Fras1,symbol
Mrpl1,Mrpl1,symbol
ENSRNOG00000070590,,ensembl
ENSRNOG00000064361,LOC134484402,ensembl
Cnot6l,Cnot6l,symbol
LOC120096853,LOC120096853,symbol
Cxcl13,Cxcl13,symbol
Pramef20-ps1,Pramef20-ps1,symbol
LOC100909497,LOC100909497,symbol
ENSRNOG00000065688,,ensembl
RGD1565660,RGD1565660,symbol
LOC120096510,LOC120096510,symbol
LOC685782,LOC685782,symbol
RGD1559654,RGD1559654,symbol
ENSRNOG00000069393,,ensembl
RGD1561226,RGD1561226,symbol
LOC120096715,LOC120096715,symbol
pramef20l,pramef20l,symbol
RGD1561699,RGD1561699,symbol
ENSRNOG00000067003,Pramef8-ps2,ensembl
RGD1561977,RGD1561977,symbol
ENSRNOG00000062451,,ensembl
LOC100909936,LOC100909936,symbol
RGD1562932,RGD1562932,symbol
LOC100363333,LOC100363333,symbol
ENSRNOG00000069779,,ensembl
ENSRNOG00000063361,,ensembl
LOC100910292,LOC100910292,symbol
RGD1562932,RGD1562932,symbol
ENSRNOG00000064533,,ensembl
LOC102549607,LOC102549607,symbol
Ccng2,Ccng2,symbol
Septin11,Septin11,symbol
Ccni,Ccni,symbol
ENSRNOG00000070345,,ensembl
LOC120096779,LOC120096779,symbol
Sowahb,Sowahb,symbol
Shroom3,Shroom3,symbol
ENSRNOG00000068086,,ensembl
ENSRNOG00000066289,,ensembl
Ccdc158,Ccdc158,symbol
Stbd1,Stbd1,symbol
Fam47e,Fam47e,symbol
ENSRNOG00000067585,,ensembl
Scarb2,Scarb2,symbol
ENSRNOG00000065188,,ensembl
ENSRNOG00000067415,,ensembl
Nup54,Nup54,symbol
LOC120096791,LOC120096791,symbol
Art3,Art3,symbol
ENSRNOG00000063380,,ensembl
Cxcl11,Cxcl11,symbol
Cxcl10,Cxcl10,symbol
Cxcl9,Cxcl9,symbol
Sdad1,Sdad1,symbol
LOC120096834,LOC120096834,symbol
ENSRNOG00000068878,,ensembl
Naaa,Naaa,symbol
Ppef2,Ppef2,symbol
Uso1,Uso1,symbol
LOC120096782,LOC120096782,symbol
LOC120096837,LOC120096837,symbol
G3bp2,G3bp2,symbol
LOC120096794,LOC120096794,symbol
Cdkl2,Cdkl2,symbol
Odaph,Odaph,symbol
Thap6,Thap6,symbol
Rchy1,Rchy1,symbol
AABR07014487.1,AABR07014487.1,symbol
Parm1,Parm1,symbol
LOC120096799,LOC120096799,symbol
Btc,Btc,symbol
Areg,Areg,symbol
Ereg,Ereg,symbol
Epgn,Epgn,symbol
Mthfd2l,Mthfd2l,symbol
Cxcl2,Cxcl2,symbol
Cxcl1,Cxcl1,symbol
Cxcl3,Cxcl3,symbol
Pf4,Pf4,symbol
Ppbp,Ppbp,symbol
Cxcl6,Cxcl6,symbol
LOC120096747,LOC120096747,symbol
Rassf6,Rassf6,symbol
ENSRNOG00000068335,,ensembl
Albfm1,Albfm1,symbol
Afm,Afm,symbol
Afp,Afp,symbol
Alb,Alb,symbol
Ankrd17,Ankrd17,symbol
Cox18,Cox18,symbol
LOC120096803,LOC120096803,symbol
Adamts3,Adamts3,symbol
LOC120096802,LOC120096802,symbol
LOC120096809,LOC120096809,symbol
Npffr2,Npffr2,symbol
Gc,Gc,symbol
ENSRNOG00000065388,,ensembl
ENSRNOG00000029004,,ensembl
Slc4a4,Slc4a4,symbol
Dck,Dck,symbol
Mob1b,Mob1b,symbol
Grsf1,Grsf1,symbol
Rufy3,Rufy3,symbol
ENSRNOG00000068298,,ensembl
Mir6321,Mir6321,symbol
Utp3,Utp3,symbol
ENSRNOG00000065610,,ensembl
RGD1561381,RGD1561381,symbol
Jchain,Jchain,symbol
Enam,Enam,symbol
Ambn,Ambn,symbol
LOC120096832,LOC120096832,symbol
Amtn,Amtn,symbol
Oprpn,Oprpn,symbol
Smr3b,Smr3b,symbol
LOC120096859,LOC120096859,symbol
Vcsa2,Vcsa2,symbol
LOC108352824,LOC108352824,symbol
Smr3a,Smr3a,symbol
ENSRNOG00000065084,,ensembl
Cabs1,Cabs1,symbol
AABR07014573.2,AABR07014573.2,symbol
ENSRNOG00000069616,,ensembl
Csn3,Csn3,symbol
Fdcsp,Fdcsp,symbol
Odam,Odam,symbol
Dzip1-ps1,Dzip1-ps1,symbol
Prr27,Prr27,symbol
Csn1s2b,Csn1s2b,symbol
Csn1s2a,Csn1s2a,symbol
Stath,Stath,symbol
Csn2,Csn2,symbol
Csn1s1,Csn1s1,symbol
Sult1e1,Sult1e1,symbol
Sult1d1,Sult1d1,symbol
Sult1b1,Sult1b1,symbol
Ugt2a1,Ugt2a1,symbol
ENSRNOG00000063894,,ensembl
Ugt2a3,Ugt2a3,symbol
Ugt2b,Ugt2b,symbol
AC114845.1,AC114845.1,symbol
Ugt2b15,Ugt2b15,symbol
Ugt2b,Ugt2b,symbol
Ugt2b35,Ugt2b35,symbol
Ugt2b7,Ugt2b7,symbol
Ugt2b35,Ugt2b35,symbol
ENSRNOG00000066636,Ppial4d,ensembl
Ppial4d,Ppial4d,symbol
Ugt2b10,Ugt2b10,symbol
Ugt2b10,Ugt2b10,symbol
RGD1559459,RGD1559459,symbol
Ythdc1,Ythdc1,symbol
Tmprss11e,Tmprss11e,symbol
ENSRNOG00000065451,,ensembl
Tmprss11b,Tmprss11b,symbol
LOC120096866,LOC120096866,symbol
Tmprss11f,Tmprss11f,symbol
Tmprss11g,Tmprss11g,symbol
Tmprss11a,Tmprss11a,symbol
LOC120096852,LOC120096852,symbol
Tmprss11d,Tmprss11d,symbol
Tmprss11c,Tmprss11c,symbol
Gnrhr,Gnrhr,symbol
Uba6,Uba6,symbol
Stap1,Stap1,symbol
LOC120096806,LOC120096806,symbol
Cenpc,Cenpc,symbol
LOC120096753,LOC120096753,symbol
ENSRNOG00000063582,,ensembl
ENSRNOG00000068319,,ensembl
LOC120096828,LOC120096828,symbol
AABR07014676.1,AABR07014676.1,symbol
Epha5,Epha5,symbol
LOC120096819,LOC120096819,symbol
LOC120096830,LOC120096830,symbol
Tecrl,Tecrl,symbol
ENSRNOG00000069801,,ensembl
LOC120096750,LOC120096750,symbol
ENSRNOG00000069695,,ensembl
1700031L13Rik,1700031L13Rik,symbol
ENSRNOG00000066221,,ensembl
ENSRNOG00000062972,,ensembl
Adgrl3,Adgrl3,symbol
RNaseP_nuc,RNaseP_nuc,symbol
LOC120096755,LOC120096755,symbol
LOC120096787,LOC120096787,symbol
LOC120096781,LOC120096781,symbol
LOC120096857,LOC120096857,symbol
LOC120096810,LOC120096810,symbol
RGD1561589,RGD1561589,symbol
LOC120096812,LOC120096812,symbol
LOC120096874,LOC120096874,symbol
Igfbp7,Igfbp7,symbol
Polr2b,Polr2b,symbol
Noa1,Noa1,symbol
Rest,Rest,symbol
LOC120096875,LOC120096875,symbol
Spink2,Spink2,symbol
ENSRNOG00000068895,,ensembl
Hopx,Hopx,symbol
Thegl,Thegl,symbol
Arl9,Arl9,symbol
LOC108348180,LOC108348180,symbol
Paics,Paics,symbol
Ppat,Ppat,symbol
Aasdh,Aasdh,symbol
Cracd,Cracd,symbol
Cep135,Cep135,symbol
Exoc1,Exoc1,symbol
Exoc1l,Exoc1l,symbol
Nmu,Nmu,symbol
Pdcl2,Pdcl2,symbol
Clock,Clock,symbol
Tmem165,Tmem165,symbol
Srd5a3,Srd5a3,symbol
Kdr,Kdr,symbol
Kit,Kit,symbol
ENSRNOG00000063288,,ensembl
LOC120096756,LOC120096756,symbol
Pdgfra,Pdgfra,symbol
Gsx2,Gsx2,symbol
Chic2,Chic2,symbol
Lnx1,Lnx1,symbol
Fip1l1,Fip1l1,symbol
Scfd2,Scfd2,symbol
LOC120096744,LOC120096744,symbol
Rasl11b,Rasl11b,symbol
LOC120096831,LOC120096831,symbol
Usp46,Usp46,symbol
LOC100363494,LOC100363494,symbol
Spata18,Spata18,symbol
Sgcb,Sgcb,symbol
Lrrc66,Lrrc66,symbol
Dcun1d4,Dcun1d4,symbol
Cwh43,Cwh43,symbol
Ociad2,Ociad2,symbol
Ociad1,Ociad1,symbol
Fryl,Fryl,symbol
Zar1,Zar1,symbol
Slc10a4,Slc10a4,symbol
Slain2,Slain2,symbol
Gm10135,Gm10135,symbol
ENSRNOG00000067014,,ensembl
Tec,Tec,symbol
Txk,Txk,symbol
Nipal1,Nipal1,symbol
Cnga1,Cnga1,symbol
Nfxl1,Nfxl1,symbol
Corin,Corin,symbol
ENSRNOG00000069538,,ensembl
Atp10d,Atp10d,symbol
ENSRNOG00000067632,,ensembl
Commd8,Commd8,symbol
ENSRNOG00000066731,,ensembl
ENSRNOG00000069045,,ensembl
Gabrb1,Gabrb1,symbol
Gabra4,Gabra4,symbol
Cox7b2,Cox7b2,symbol
Gabra2,Gabra2,symbol
Gabrg1,Gabrg1,symbol
LOC120096752,LOC120096752,symbol
LOC120096743,LOC120096743,symbol
ENSRNOG00000063124,,ensembl
LOC120096772,LOC120096772,symbol
LOC120096823,LOC120096823,symbol
Gnpda2,Gnpda2,symbol
Guf1,Guf1,symbol
Yipf7,Yipf7,symbol
LOC120096807,LOC120096807,symbol
Kctd8,Kctd8,symbol
AABR07015531.1,AABR07015531.1,symbol
ENSRNOG00000065282,,ensembl
ENSRNOG00000067037,,ensembl
AABR07015525.1,AABR07015525.1,symbol
LOC120096811,LOC120096811,symbol
Rtraf-ps2,Rtraf-ps2,symbol
LOC120096796,LOC120096796,symbol
ENSRNOG00000070341,,ensembl
Grxcr1,Grxcr1,symbol
Atp8a1,Atp8a1,symbol
Shisa3,Shisa3,symbol
ENSRNOG00000064135,,ensembl
ENSRNOG00000067394,,ensembl
Bend4,Bend4,symbol
ENSRNOG00000062367,,ensembl
Slc30a9,Slc30a9,symbol
Tmem33,Tmem33,symbol
Phox2b,Phox2b,symbol
ENSRNOG00000065993,,ensembl
Limch1,Limch1,symbol
LOC120096849,LOC120096849,symbol
Uchl1,Uchl1,symbol
LOC120096871,LOC120096871,symbol
Apbb2,Apbb2,symbol
Nsun7,Nsun7,symbol
LOC120096757,LOC120096757,symbol
AABR07072400.1,AABR07072400.1,symbol
AABR07072400.2,AABR07072400.2,symbol
ENSRNOG00000068052,LOC120096606,ensembl
ENSRNOG00000063179,,ensembl
Rbm47,Rbm47,symbol
Chrna9,Chrna9,symbol
Rhoh,Rhoh,symbol
N4bp2,N4bp2,symbol
ENSRNOG00000068954,,ensembl
Pds5a,Pds5a,symbol
LOC120096749,LOC120096749,symbol
LOC680579,LOC680579,symbol
ENSRNOG00000065960,,ensembl
Ube2k,Ube2k,symbol
LOC100362751,LOC100362751,symbol
ENSRNOG00000069188,,ensembl
Smim14,Smim14,symbol
Ugdh,Ugdh,symbol
Lias,Lias,symbol
Rpl9-ps30,Rpl9-ps30,symbol
Klb,Klb,symbol
Rfc1,Rfc1,symbol
LOC120096833,LOC120096833,symbol
Wdr19,Wdr19,symbol
AC109707.1,AC109707.1,symbol
LOC100910864,LOC100910864,symbol
Klhl5,Klhl5,symbol
ENSRNOG00000068536,,ensembl
ENSRNOG00000066736,,ensembl
AABR07015007.1,AABR07015007.1,symbol
Tmem156,Tmem156,symbol
Fam114a1,Fam114a1,symbol
ENSRNOG00000066772,,ensembl
Tlr6,Tlr6,symbol
Tlr1,Tlr1,symbol
Tlr10,Tlr10,symbol
Klf3,Klf3,symbol
LOC120096746,LOC120096746,symbol
Mir328b,Mir328b,symbol
AABR07014177.1,AABR07014177.1,symbol
Tbc1d1,Tbc1d1,symbol
LOC120096822,LOC120096822,symbol
Pgm2,Pgm2,symbol
LOC120096845,LOC120096845,symbol
LOC120096800,LOC120096800,symbol
ENSRNOG00000063344,,ensembl
Rell1,Rell1,symbol
LOC498368,LOC498368,symbol
Nwd2,Nwd2,symbol
LOC120096844,LOC120096844,symbol
ENSRNOG00000067807,,ensembl
Slc25a52,Slc25a52,symbol
ENSRNOG00000062676,,ensembl
LOC120096759,LOC120096759,symbol
AABR07015180.1,AABR07015180.1,symbol
Wdr82-ps1,Wdr82-ps1,symbol
LOC120096870,LOC120096870,symbol
ENSRNOG00000064890,,ensembl
Arap2,Arap2,symbol
LOC120096846,LOC120096846,symbol
LOC120096816,LOC120096816,symbol
ENSRNOG00000065472,,ensembl
Metazoa_SRP,Metazoa_SRP,symbol
LOC108348204,LOC108348204,symbol
LOC120096826,LOC120096826,symbol
LOC120096754,LOC120096754,symbol
LOC120096872,LOC120096872,symbol
ENSRNOG00000065159,,ensembl
AABR07015346.1,AABR07015346.1,symbol
ENSRNOG00000067336,C1galt1c1-ps1,ensembl
Pcdh7,Pcdh7,symbol
Pcdh7,Pcdh7,symbol
LOC120096829,LOC120096829,symbol
LOC120096827,LOC120096827,symbol
LOC120096848,LOC120096848,symbol
LOC120096855,LOC120096855,symbol
LOC120096851,LOC120096851,symbol
ENSRNOG00000070238,,ensembl
LOC120096738,LOC120096738,symbol
ENSRNOG00000067114,,ensembl
ENSRNOG00000064290,,ensembl
Stim2,Stim2,symbol
LOC120096843,LOC120096843,symbol
Tbc1d19,Tbc1d19,symbol
Cckar,Cckar,symbol
Rbpj,Rbpj,symbol
LOC100361259,LOC100361259,symbol
AABR07015507.1,AABR07015507.1,symbol
Sel1l3,Sel1l3,symbol
Slc34a2,Slc34a2,symbol
Anapc4,Anapc4,symbol
Zcchc4,Zcchc4,symbol
Pi4k2b,Pi4k2b,symbol
Sepsecs,Sepsecs,symbol
Lgi2,Lgi2,symbol
Ccdc149,Ccdc149,symbol
ENSRNOG00000064588,,ensembl
Sod3,Sod3,symbol
LOC120096780,LOC120096780,symbol
Dhx15,Dhx15,symbol
Ppargc1a,Ppargc1a,symbol
ENSRNOG00000067137,,ensembl
AABR07015559.1,AABR07015559.1,symbol
Hmgn1-ps6,Hmgn1-ps6,symbol
LOC120096850,LOC120096850,symbol
Gba3,Gba3,symbol
Adgra3,Adgra3,symbol
Ifitm3-ps1,Ifitm3-ps1,symbol
Kcnip4,Kcnip4,symbol
Pacrgl,Pacrgl,symbol
Slit2,Slit2,symbol
Mir218-1,Mir218-1,symbol
ENSRNOG00000068270,,ensembl
LOC120096771,LOC120096771,symbol
LOC120096764,LOC120096764,symbol
Lcorl,Lcorl,symbol
Ncapg,Ncapg,symbol
Fam184b,Fam184b,symbol
Med28,Med28,symbol
Lap3,Lap3,symbol
Clrn2,Clrn2,symbol
Qdpr,Qdpr,symbol
ENSRNOG00000069412,,ensembl
Ldb2,Ldb2,symbol
ENSRNOG00000067991,,ensembl
LOC102552900,LOC102552900,symbol
Tapt1,Tapt1,symbol
ENSRNOG00000064666,,ensembl
LOC120096765,LOC120096765,symbol
Prom1,Prom1,symbol
Fgfbp1,Fgfbp1,symbol
Apex2l1,Apex2l1,symbol
Cd38,Cd38,symbol
Bst1,Bst1,symbol
Fbxl5,Fbxl5,symbol
Cc2d2a,Cc2d2a,symbol
C1qtnf7,C1qtnf7,symbol
Isca2-ps1,Isca2-ps1,symbol
Cpeb2,Cpeb2,symbol
ENSRNOG00000064981,,ensembl
LOC103693082,LOC103693082,symbol
Rab5al1,Rab5al1,symbol
Rps11-ps1,Rps11-ps1,symbol
RGD1561694,RGD1561694,symbol
LOC108352768,LOC108352768,symbol
Bod1l1,Bod1l1,symbol
Nkx3-2,Nkx3-2,symbol
Rab28,Rab28,symbol
ENSRNOG00000070153,,ensembl
AABR07015759.1,AABR07015759.1,symbol
LOC120096847,LOC120096847,symbol
LOC120096798,LOC120096798,symbol
